signal_id,signal_date,run_datetime_jst,ticker,name,sector,signal_type,raw_alerts,action_level,script_title,price_at_signal,high_52w,drawdown_pct,ma20,ma50,ma200,above_ma200,above_ma200_pct,recent_cross_above_ma200,return_1m_pct,return_3m_pct,return_6m_pct,return_20d_pct,return_60d_pct,topix_return_20d_pct,topix_return_3m_pct,relative_topix_20d_pct,relative_topix_3m_pct,volume_spike,recent_volume_spike_days,current_volume,avg_volume_20d,avg_turnover_20d,manual_review_done,review_date,fundamental_status,news_risk,earnings_risk,valuation_comment,personal_decision,decision_reason,paper_entry_date,paper_entry_price,planned_position_pct,stop_loss_price,target_review_price,exit_rule,actual_buy,actual_position_note,price_1w,return_1w_pct,topix_return_1w_pct,relative_return_1w_pct,price_1m,return_1m_forward_pct,topix_return_1m_pct,relative_return_1m_pct,price_3m,return_3m_forward_pct,topix_return_3m_pct,relative_return_3m_pct,price_6m,return_6m_forward_pct,topix_return_6m_pct,relative_return_6m_pct,max_gain_1m_pct,max_drawdown_1m_pct,max_gain_3m_pct,max_drawdown_3m_pct,result_label,notes
2026-05-27_6954.T_overheat_risk,2026-05-27,2026-05-28 03:35:24 JST,6954.T,ファナック,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,8154.0,8428.0,3.251067869008068,7590.4,6600.04384765625,5596.387407226563,true,45.701135512363145,false,25.234219013976357,26.698817978382273,59.7934513111243,28.611987381703475,22.25918602580803,5.58943080763421,4.437993964003062,23.022556574069263,22.26082401437921,false,0,5836500.0,9200800.0,69774087880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_6506.T_overheat_risk,2026-05-27,2026-05-28 03:35:24 JST,6506.T,安川電機,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7107.0,7481.0,4.999331640155059,6430.9,5385.9,4447.074650878906,true,59.81292327969791,false,32.692307692307686,36.67124173794616,77.16141140396398,37.973209085614435,32.37101881169677,5.58943080763421,4.437993964003062,32.38377827798023,32.2332477739431,false,0,4518800.0,5559965.0,36178762325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_6324.T_overheat_risk,2026-05-27,2026-05-28 03:35:24 JST,6324.T,ハーモニック・ドライブ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7850.0,8000.0,1.875,6272.75,4958.67099609375,3655.943836669922,true,114.7188346074349,false,79.0193842645382,106.2741506995311,186.88876002894085,83.8407494145199,72.19603064842568,5.58943080763421,4.437993964003062,78.25131860688569,101.83615673552805,false,0,1817400.0,2254285.0,14249384300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_6481.T_overheat_risk,2026-05-27,2026-05-28 03:35:24 JST,6481.T,THK,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7229.0,7675.0,5.811074918566775,6809.7,5799.18,4601.971091308594,true,57.08486334590157,false,30.181883666486577,41.80070615927816,90.91761658602364,32.73962541314725,37.27687048993544,5.58943080763421,4.437993964003062,27.150194605513043,37.362712195275094,false,0,1654900.0,1368355.0,9462558130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_6479.T_overheat_risk,2026-05-27,2026-05-28 03:35:24 JST,6479.T,ミネベアミツミ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,4232.0,4317.0,1.96895992587445,3652.1,3122.4065234375,2983.3422729492186,true,41.85432353413496,false,36.692506459948326,27.157752657330867,44.81195542862546,39.80839114634953,31.01928517078307,5.58943080763421,4.437993964003062,34.21896033871532,22.719758693327805,false,0,2314900.0,2814700.0,10389991455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_7011.T_trend_weakness,2026-05-27,2026-05-28 03:35:24 JST,7011.T,三菱重工,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3898.0,5180.24462890625,24.75258835753055,4286.15,4502.9671875,4264.186142578125,false,-8.587480244394996,false,-13.531499556344272,-21.06012019708311,-6.34635653007154,-18.00588977702987,-17.7377315611986,5.58943080763421,4.437993964003062,-23.59532058466408,-25.49811416108617,false,0,19574600.0,25864490.0,110510579475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_7013.T_trend_weakness,2026-05-27,2026-05-28 03:35:24 JST,7013.T,IHI,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,2818.0,4487.14306640625,37.19834740511329,2819.475,3162.8354248046876,3030.2836877441405,false,-7.005406411377035,false,-7.727570399476102,-32.19590738603154,-2.8840404179783397,-6.904525933267259,-29.524324383071445,5.58943080763421,4.437993964003062,-12.493956740901469,-36.633901350034606,false,0,17678100.0,24270130.0,69078325772.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27_6849.T_trend_weakness,2026-05-27,2026-05-28 03:35:24 JST,6849.T,日本光電,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,1455.5,1839.051025390625,20.855920803456584,1457.425,1486.6852172851563,1622.200352783203,false,-10.276187679111015,false,-0.8514986376021771,-12.318922482464266,-8.473503428600516,0.5179558011049634,-13.884199152958576,5.58943080763421,4.437993964003062,-5.071475006529247,-16.75691644646733,false,0,825300.0,637615.0,930820152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_8035.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,8035.T,東京エレクトロン,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,52320.0,52500.0,0.34285714285714286,49745.0,44566.888671875,34969.81005859375,true,49.61476745894557,false,15.03957783641161,20.130230055159416,58.586340086258026,14.111232279171215,16.55098226594076,5.029206801892783,5.078972396941905,9.082025477278432,15.05125765821751,false,0,3146300.0,3163125.0,156691963650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_3436.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,3436.T,SUMCO,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3348.0,3760.0,10.957446808510639,3119.15,2386.68,1684.678525390625,true,98.7322773775906,false,54.785020804438275,107.43494423791819,157.36600775321824,49.330954504906344,90.49786628733997,5.029206801892783,5.078972396941905,44.30174770301356,102.35597184097628,false,0,10954100.0,15551260.0,49252382850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6526.T_pullback_watch,2026-05-28,2026-05-28 20:50:56 JST,6526.T,ソシオネクスト,半导体 / AI硬件,pullback_watch,pullback_watch,B：买入候选，可小额分批观察,回撤观察,2665.0,3448.155029296875,22.71229172246849,2362.425,2057.2326416015626,2334.0642193603517,true,14.178520791957517,false,33.083645443196,38.61360364652073,22.335704808448686,30.222330808697784,31.808195013300256,5.029206801892783,5.078972396941905,25.193124006805,33.53463124957882,false,0,9308500.0,12177605.0,28979558707.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6723.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6723.T,ルネサス,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,4306.0,4589.0,6.166920897799084,3706.85,3025.85,2323.613694458008,true,85.31479695915596,false,30.48484848484849,48.074277854195316,129.06197762625058,37.09009869468323,48.15069671426113,5.029206801892783,5.078972396941905,32.060891892790444,42.99530545725341,false,0,21537400.0,20949385.0,77940060545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6963.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6963.T,ローム,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5078.0,5136.0,1.129283489096573,4184.15,3757.6339599609373,2664.3077142333987,true,90.59360046409253,false,40.23750345208506,93.11410567074032,147.4026601198505,34.8738379814077,82.76870472848337,5.029206801892783,5.078972396941905,29.84463117951492,88.03513327379841,false,0,5974400.0,7021550.0,28902375455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_5801.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,5801.T,古河電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,52000.0,60140.0,13.535084802128367,50457.5,42290.0865234375,19618.50811279297,true,165.05583248754522,false,22.266635316247353,124.36653995766326,406.8338040481218,21.0710128055879,86.95208692710288,5.029206801892783,5.078972396941905,16.041806003695115,119.28756756072136,false,0,5229200.0,5457025.0,282484157100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_5802.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,5802.T,住友電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,11955.0,12775.0,6.418786692759296,11259.0,10369.31005859375,7040.800616455078,true,69.7960310374353,false,17.1484566389025,24.000893395708967,85.02382412676859,19.370943584623056,18.04303768125781,5.029206801892783,5.078972396941905,14.341736782730273,18.921920998767064,false,0,5225600.0,7208200.0,82281127775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_5803.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,5803.T,フジクラ,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,deep_pullback_trend_intact;overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5017.0,7855.0,36.12985359643539,5850.1,5302.067573242188,3492.6238598632813,true,43.645585705767644,false,-14.865094179535044,32.07117729198852,52.44102133010771,-16.895809176743416,10.119421962889463,5.029206801892783,5.078972396941905,-21.9250159786362,26.992204895046612,false,0,66629900.0,73088135.0,413153489100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6954.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6954.T,ファナック,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7984.0,8428.0,5.268153773137161,7676.8,6636.435810546875,5615.025944824219,true,42.18990399072757,false,25.930599369085172,25.56432110221656,58.61666424313492,27.621483375959087,14.964856801493998,5.029206801892783,5.078972396941905,22.592276574066304,20.485348705274653,false,0,6951500.0,9243385.0,70641109240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6506.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6506.T,安川電機,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7136.0,7481.0,4.61168293008956,6530.2,5435.12,4466.916849365234,true,59.75224613849826,false,38.53620656183266,38.15293906119517,78.90358125979856,38.5631067961165,32.074773274106974,5.029206801892783,5.078972396941905,33.53389999422372,33.07396666425326,false,0,4257400.0,5643870.0,37033632895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6324.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6324.T,ハーモニック・ドライブ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7690.0,8000.0,3.875,6447.5,5027.779853515625,3680.1422900390626,true,108.9593117313509,false,80.09367681498829,76.20490049293139,180.63210434253,83.31346841477949,68.68630263520936,5.029206801892783,5.078972396941905,78.28426161288671,71.12592809598948,false,0,1654400.0,2303610.0,14745409075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6481.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6481.T,THK,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7504.0,7675.0,2.228013029315961,6912.45,5848.54,4619.215198974609,true,62.451838175146435,false,37.78920308483291,48.447082096933734,99.35512639363131,37.713341897595896,40.603335207045156,5.029206801892783,5.078972396941905,32.68413509570311,43.36810969999183,false,0,1395200.0,1411035.0,9838478250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6479.T_overheat_risk,2026-05-28,2026-05-28 20:50:56 JST,6479.T,ミネベアミツミ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,4276.0,4317.0,0.9497336113041464,3711.6,3151.6184716796874,2993.031552734375,true,42.86518283088363,false,41.26197555335316,30.381769401871782,48.27818380369588,38.561244329228785,32.46275734363198,5.029206801892783,5.078972396941905,33.532037527336,25.30279700492988,false,0,2061300.0,2836090.0,10578648345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_7011.T_trend_weakness,2026-05-28,2026-05-28 20:50:56 JST,7011.T,三菱重工,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3804.0,5180.24462890625,26.567174477179634,4239.45,4483.698779296875,4265.914487304687,false,-10.828029691625074,false,-19.983172065628942,-23.165453236613974,-9.601064653766478,-19.71295905445336,-22.162102538591522,5.029206801892783,5.078972396941905,-24.742165856346144,-28.244425633555878,false,0,25450500.0,26223790.0,111024404525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_7013.T_trend_weakness,2026-05-28,2026-05-28 20:50:56 JST,7013.T,IHI,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,2730.0,4487.14306640625,39.15950618025524,2806.225,3141.1739404296877,3032.675595703125,false,-9.980480475128095,false,-9.811694747274524,-37.549670331413296,-7.987821104325854,-8.848080133555925,-34.18696230803294,5.029206801892783,5.078972396941905,-13.877286935448709,-42.6286427283552,false,0,15132300.0,24299990.0,68967253497.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_6849.T_trend_weakness,2026-05-28,2026-05-28 20:50:56 JST,6849.T,日本光電,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,1443.0,1839.051025390625,21.535619181990967,1456.775,1485.6099389648436,1621.227711791992,false,-10.993379307277662,false,-0.34530386740331265,-11.40887327999055,-7.563189226114964,-0.8928571428571397,-14.448514330692518,5.029206801892783,5.078972396941905,-5.922063944749922,-16.487845676932455,false,0,728400.0,648910.0,946792212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_8035.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,8035.T,東京エレクトロン,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,52420.0,52500.0,0.1523809523809524,50011.0,44855.59265625,35098.19127929687,true,49.35242555054575,false,14.329334787350057,19.22078346670193,68.07555003188163,11.295116772823777,20.22309976876382,5.5569589136574615,5.932337942029919,5.738157859166315,13.288445524672012,false,0,3555800.0,3160665.0,157521940450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_4063.T_breakout_but_overheated,2026-05-29,2026-05-29 20:41:30 JST,4063.T,信越化学,半导体 / AI硬件,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,7758.0,7758.0,0.0,7253.3,6808.958740234375,5390.586762695312,true,43.91754258901814,false,14.627659574468076,31.96542669118976,74.67744052722112,11.641962872355727,26.873371250157206,5.5569589136574615,5.932337942029919,6.085003958698265,26.033088749159838,true,1,15831800.0,8775720.0,64194075380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_3436.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,3436.T,SUMCO,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3994.0,3994.0,0.0,3199.875,2435.22,1698.8243963623047,true,135.10375813723647,false,78.14451382694023,140.31287605294827,225.01235974532517,67.85038873712965,118.54993160054721,5.5569589136574615,5.932337942029919,62.29342982347219,134.38053811091834,false,0,21624300.0,16018290.0,52109302352.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6526.T_pullback_watch,2026-05-29,2026-05-29 20:41:30 JST,6526.T,ソシオネクスト,半导体 / AI硬件,pullback_watch,pullback_watch,B：买入候选，可小额分批观察,回撤观察,2635.0,3448.155029296875,23.582322209645206,2389.175,2075.184404296875,2333.289058227539,true,12.930714293995482,false,28.756413388712442,37.12367634601463,25.304889764840865,25.476190476190474,31.837959028939533,5.5569589136574615,5.932337942029919,19.919231562533014,31.191338403984716,false,0,7214100.0,12045940.0,28896039382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6723.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6723.T,ルネサス,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,4500.0,4589.0,1.9394203530180867,3775.65,3066.62,2336.879822998047,true,92.56445948627461,false,43.26647564469914,58.5065163790067,143.5379435670315,44.04609475032011,51.566183900303145,5.5569589136574615,5.932337942029919,38.48913583666265,52.57417843697678,false,0,23491100.0,20748345.0,78928199265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6963.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6963.T,ローム,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5458.0,5458.0,0.0,4286.1,3801.30369140625,2682.374552612305,true,103.47643078721336,false,44.96679946879149,101.04097937924146,173.92835150855936,59.63732085405089,91.25456535806471,5.5569589136574615,5.932337942029919,54.08036194039343,95.10864143721155,false,0,7891900.0,6721630.0,28681528180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_5801.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,5801.T,古河電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,52060.0,60140.0,13.435317592284669,50929.5,42721.6593359375,19835.633635253907,true,162.4569547779591,false,21.210710128055887,94.78388772847156,460.60260944274614,22.149225715626475,86.53503147894826,5.5569589136574615,5.932337942029919,16.592266801969014,88.85154978644164,false,0,8510100.0,5725470.0,297942050200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_5802.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,5802.T,住友電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,12585.0,12775.0,1.487279843444227,11385.25,10415.4897265625,7086.112783203125,true,77.60089889948406,false,25.66150773839242,22.469634761843537,114.1827177171288,25.099403578528822,22.64669353649078,5.5569589136574615,5.932337942029919,19.54244466487136,16.53729681981362,false,0,9941900.0,7480730.0,86277944450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_5803.T_deep_pullback_trend_intact,2026-05-29,2026-05-29 20:41:30 JST,5803.T,フジクラ,AI基础设施 / 数据中心 / 电力 / 冷却,deep_pullback_trend_intact,deep_pullback_trend_intact,A：重点研究，可能适合分批买入,深度回撤但趋势未坏,4771.0,7855.0,39.26161680458306,5771.3,5309.5035009765625,3508.45810546875,true,35.98566254969053,false,-20.970680801722708,14.177541432706708,60.902502401555566,-24.8306286434536,7.458701128793832,5.5569589136574615,5.932337942029919,-30.38758755711106,8.245203490676788,false,0,71394000.0,74020880.0,413447774415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6954.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6954.T,ファナック,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7892.0,8428.0,6.359753203607024,7708.6,6673.4040234375,5633.522473144531,true,40.08997101940781,false,26.150895140664954,21.821783622965164,64.11822739330213,8.765159867695704,12.042466678719311,5.5569589136574615,5.932337942029919,3.208200954038243,15.889445680935244,false,0,8214300.0,8770965.0,67474444460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6506.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6506.T,安川電機,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7208.0,7481.0,3.6492447533752173,6617.5,5487.94,4487.31555053711,true,60.630557820638174,false,39.96116504854368,42.31206943972732,93.63710816136958,31.9663127059685,30.69809610154126,5.5569589136574615,5.932337942029919,26.40935379231104,36.3797314976974,false,0,5006500.0,5548855.0,36951728415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6324.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6324.T,ハーモニック・ドライブ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7800.0,8000.0,2.5,6593.25,5099.88673828125,3704.9702502441405,true,110.52800625014507,false,85.93563766388559,70.35371451697443,212.39455065660567,59.67246673490276,71.66267699382271,5.5569589136574615,5.932337942029919,54.1155078212453,64.42137657494452,false,0,1663800.0,2202260.0,14492813175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6481.T_overheat_risk,2026-05-29,2026-05-29 20:41:30 JST,6481.T,THK,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7640.0,7675.0,0.4560260586319218,7004.95,5901.5,4637.115053710938,true,64.75761139215098,false,40.20921269957791,47.54731556585554,106.37225131860274,31.95164075993091,35.533084974277095,5.5569589136574615,5.932337942029919,26.39468184627345,41.614977623825624,false,0,1515000.0,1428050.0,10077132600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6479.T_breakout_but_overheated,2026-05-29,2026-05-29 20:41:30 JST,6479.T,ミネベアミツミ,工业自动化 / 机器人 / 精密制造,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,4562.0,4562.0,0.0,3786.05,3187.8384814453125,3004.290771484375,true,51.84948285634763,false,47.82890473104342,38.72515222054729,60.90469209827285,48.45427920598764,36.869436506071615,5.5569589136574615,5.932337942029919,42.89732029233018,32.79281427851737,true,1,5338600.0,2999370.0,11477866555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_7011.T_trend_weakness,2026-05-29,2026-05-29 20:41:30 JST,7011.T,三菱重工,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3806.0,5180.24462890625,26.528566261867947,4195.3,4465.1883203125,4267.001721191406,false,-10.803879429012476,false,-19.6707471506965,-20.664292912437254,-5.100923029385007,-18.83130731499254,-23.87632762752422,5.5569589136574615,5.932337942029919,-24.38826622865,-26.596630854467172,false,0,34158900.0,27028540.0,113289761840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_7013.T_trend_weakness,2026-05-29,2026-05-29 20:41:30 JST,7013.T,IHI,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,2766.5,4487.14306640625,38.346071006474766,2799.5,3122.037314453125,3034.732130126953,false,-8.838741563517571,false,-7.629382303839738,-32.871353759389585,0.17789921213537951,-4.636332299207169,-35.52342482644114,5.5569589136574615,5.932337942029919,-10.19329121286463,-38.8036917014195,false,0,15591900.0,23983570.0,67944463550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_7701.T_trend_weakness,2026-05-29,2026-05-29 20:41:30 JST,7701.T,島津製作所,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3775.0,4422.28857421875,14.636959197831208,3690.9,3740.682041015625,3923.2319750976562,false,-3.778312779834192,false,5.036171396772393,-9.66670904155481,-9.280214445652025,4.454897620365239,-12.443643636388346,5.5569589136574615,5.932337942029919,-1.1020612932922225,-15.59904698358473,true,1,20006300.0,3281840.0,12177452895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29_6849.T_trend_weakness,2026-05-29,2026-05-29 20:41:30 JST,6849.T,日本光電,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,1447.0,1839.051025390625,21.318115700859963,1456.825,1484.7036938476563,1620.297117919922,false,-10.695391357752603,false,-0.6181318681318659,-12.308376087395246,-6.026580903880108,0.06915629322268302,-15.936997624089265,5.5569589136574615,5.932337942029919,-5.4878026204347785,-18.240714029425163,true,1,1274100.0,691235.0,1008057867.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28_7701.T_trend_weakness,2026-05-28,2026-05-30 00:54:11 JST,7701.T,島津製作所,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,C：研究优先级。不代表买入评级，仍需人工确认估值、财报和仓位。,趋势转弱，谨慎观察,3756.0,4422.28857421875,15.066600992597094,3682.85,3741.699208984375,3921.0010485839844,false,-4.208135793372769,false,4.8283561261512675,-9.088526047135815,-12.663936324719948,4.507512520868118,-12.744201030196955,5.5569589136574615,5.932337942029919,-1.0494463927893438,-15.020863989165735,false,0,2974100.0,2339235.0,8609827710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01_8035.T_overheat_risk,2026-06-01,2026-06-01 21:10:46 JST,8035.T,東京エレクトロン,半导体 / AI硬件,overheat_risk,overheat_risk,B：研究优先级。不代表买入评级，仍需人工确认估值、财报和仓位。,过热提醒，避免追高,53060.0,53060.0,0.0,50406.5,45141.04671875,35229.453681640625,true,50.6126109121344,false,12.65392781316348,15.84722047385656,73.54559600274384,17.519379844961236,23.032777679150463,4.374999999999996,4.941389043077171,13.14437984496124,10.905831430779388,false,0,3167500.0,3154460.0,158494530950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01_4063.T_overheat_risk,2026-06-01,2026-06-01 21:10:46 JST,4063.T,信越化学,半导体 / AI硬件,overheat_risk,overheat_risk,B：研究优先级。不代表买入评级，仍需人工确认估值、财报和仓位。,过热提醒，避免追高,7793.0,7793.0,0.0,7288.9,6835.8417578125,5408.00689453125,true,44.101147649802975,false,12.145632465102896,32.47143139704758,77.40587411169588,10.055076966530141,24.321591247670437,4.374999999999996,4.941389043077171,5.680076966530145,27.53004235397041,false,1,10529700.0,8871965.0,65250443545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
